# RD-05 Stratologger 2016-05-06
# t(s)	h (m)
374.85	628.8024
374.9	628.8024
374.95	628.8024
375	628.1928
375.05	628.1928
375.1	627.5832
375.15	627.888
375.2	627.2784
375.25	626.9736
375.3	626.9736
375.35	627.2784
375.4	627.2784
375.45	626.9736
375.5	626.364
375.55	626.6688
375.6	626.0592
375.65	626.6688
375.7	626.364
375.75	626.0592
375.8	625.4496
375.85	625.7544
375.9	625.1448
375.95	624.84
376	625.4496
376.05	624.5352
376.1	625.4496
376.15	624.5352
376.2	624.2304
376.25	624.2304
376.3	623.9256
376.35	623.9256
376.4	623.316
376.45	623.6208
376.5	623.0112
376.55	622.7064
376.6	622.7064
376.65	622.0968
376.7	622.0968
376.75	622.4016
376.8	621.792
376.85	621.4872
376.9	621.4872
376.95	621.792
377	620.8776
377.05	620.8776
377.1	620.5728
377.15	620.5728
377.2	620.8776
377.25	620.5728
377.3	620.268
377.35	620.5728
377.4	620.5728
377.45	620.268
377.5	620.268
377.55	619.9632
377.6	620.5728
377.65	619.9632
377.7	619.3536
377.75	619.6584
377.8	619.9632
377.85	619.9632
377.9	619.6584
377.95	619.6584
378	619.3536
378.05	619.3536
378.1	618.744
378.15	618.4392
378.2	618.1344
378.25	618.1344
378.3	617.8296
378.35	617.8296
378.4	617.8296
378.45	617.5248
378.5	617.22
378.55	617.8296
378.6	616.9152
378.65	617.22
378.7	616.9152
378.75	616.6104
378.8	616.6104
378.85	616.3056
378.9	616.0008
378.95	616.0008
379	616.0008
379.05	616.0008
379.1	616.0008
379.15	615.696
379.2	615.0864
379.25	615.696
379.3	614.7816
379.35	614.7816
379.4	614.7816
379.45	614.4768
379.5	614.4768
379.55	614.4768
379.6	614.4768
379.65	614.172
379.7	614.172
379.75	614.172
379.8	614.172
379.85	613.5624
379.9	613.5624
379.95	613.5624
380	613.2576
380.05	613.2576
380.1	613.2576
380.15	613.2576
380.2	613.5624
380.25	612.9528
380.3	612.648
380.35	612.648
380.4	612.0384
380.45	612.3432
380.5	612.0384
380.55	611.7336
380.6	611.4288
380.65	611.124
380.7	611.4288
380.75	611.124
380.8	610.8192
380.85	610.8192
380.9	610.8192
380.95	610.2096
381	610.2096
381.05	609.9048
381.1	609.6
381.15	609.6
381.2	609.2952
381.25	609.2952
381.3	608.9904
381.35	608.6856
381.4	608.6856
381.45	608.3808
381.5	608.6856
381.55	607.7712
381.6	607.4664
381.65	607.4664
381.7	607.7712
381.75	607.7712
381.8	607.4664
381.85	607.1616
381.9	607.7712
381.95	606.8568
382	606.2472
382.05	607.4664
382.1	606.552
382.15	606.2472
382.2	606.2472
382.25	606.2472
382.3	605.6376
382.35	605.9424
382.4	605.6376
382.45	605.6376
382.5	605.3328
382.55	604.7232
382.6	605.028
382.65	604.7232
382.7	604.1136
382.75	604.1136
382.8	604.7232
382.85	604.4184
382.9	604.1136
382.95	603.8088
383	604.1136
383.05	603.504
383.1	602.8944
383.15	602.8944
383.2	603.1992
383.25	602.5896
383.3	602.2848
383.35	602.2848
383.4	601.6752
383.45	601.98
383.5	601.6752
383.55	601.0656
383.6	601.3704
383.65	601.0656
383.7	600.7608
383.75	601.0656
383.8	600.7608
383.85	600.7608
383.9	600.456
383.95	600.1512
384	599.8464
384.05	599.5416
384.1	599.2368
384.15	599.5416
384.2	598.932
384.25	599.8464
384.3	598.932
384.35	598.932
384.4	598.6272
384.45	598.3224
384.5	598.6272
384.55	598.6272
384.6	598.3224
384.65	598.3224
384.7	598.0176
384.75	597.7128
384.8	597.7128
384.85	597.408
384.9	598.0176
384.95	597.408
385	596.4936
385.05	597.408
385.1	597.1032
385.15	597.1032
385.2	596.4936
385.25	596.4936
385.3	596.4936
385.35	596.7984
385.4	596.1888
385.45	595.5792
385.5	595.2744
385.55	595.5792
385.6	594.9696
385.65	594.9696
385.7	594.9696
385.75	594.36
385.8	594.36
385.85	594.36
385.9	594.36
385.95	594.0552
386	593.4456
386.05	593.4456
386.1	593.7504
386.15	593.1408
386.2	592.836
386.25	593.1408
386.3	592.5312
386.35	592.5312
386.4	592.2264
386.45	591.6168
386.5	591.6168
386.55	591.6168
386.6	591.312
386.65	591.0072
386.7	591.6168
386.75	591.0072
386.8	591.312
386.85	591.312
386.9	590.7024
386.95	590.3976
387	590.7024
387.05	590.0928
387.1	590.0928
387.15	589.4832
387.2	589.4832
387.25	590.0928
387.3	589.4832
387.35	588.5688
387.4	588.8736
387.45	589.1784
387.5	588.5688
387.55	588.8736
387.6	588.5688
387.65	588.5688
387.7	588.264
387.75	587.6544
387.8	587.6544
387.85	587.9592
387.9	587.0448
387.95	587.6544
388	587.0448
388.05	586.74
388.1	586.4352
388.15	586.4352
388.2	585.8256
388.25	586.4352
388.3	586.74
388.35	585.8256
388.4	585.8256
388.45	585.5208
388.5	584.9112
388.55	584.6064
388.6	584.9112
388.65	583.9968
388.7	584.3016
388.75	583.3872
388.8	583.3872
388.85	583.692
388.9	582.7776
388.95	583.0824
389	582.4728
389.05	582.7776
389.1	582.4728
389.15	582.4728
389.2	581.5584
389.25	582.168
389.3	581.5584
389.35	581.2536
389.4	581.5584
389.45	581.2536
389.5	581.2536
389.55	581.2536
389.6	580.9488
389.65	580.9488
389.7	580.644
389.75	580.3392
389.8	579.7296
389.85	580.3392
389.9	580.0344
389.95	579.4248
390	579.12
390.05	579.12
390.1	579.4248
390.15	578.8152
390.2	579.12
390.25	578.8152
390.3	578.8152
390.35	578.2056
390.4	578.2056
390.45	577.9008
390.5	578.5104
390.55	577.596
390.6	577.596
390.65	577.596
390.7	576.9864
390.75	577.2912
390.8	576.3768
390.85	576.6816
390.9	576.3768
390.95	576.072
391	575.4624
391.05	575.7672
391.1	575.7672
391.15	575.1576
391.2	575.4624
391.25	574.8528
391.3	575.7672
391.35	574.8528
391.4	574.548
391.45	574.548
391.5	574.2432
391.55	574.2432
391.6	574.2432
391.65	573.9384
391.7	573.3288
391.75	573.9384
391.8	572.7192
391.85	573.024
391.9	572.7192
391.95	572.7192
392	572.4144
392.05	572.1096
392.1	572.1096
392.15	572.1096
392.2	571.5
392.25	571.5
392.3	570.8904
392.35	570.8904
392.4	570.5856
392.45	570.2808
392.5	569.976
392.55	569.6712
392.6	569.6712
392.65	569.3664
392.7	568.7568
392.75	568.7568
392.8	568.7568
392.85	569.0616
392.9	568.452
392.95	568.452
393	568.7568
393.05	567.8424
393.1	568.1472
393.15	568.452
393.2	567.8424
393.25	567.5376
393.3	567.5376
393.35	567.2328
393.4	566.928
393.45	566.6232
393.5	566.3184
393.55	566.3184
393.6	566.6232
393.65	565.7088
393.7	566.0136
393.75	565.7088
393.8	565.0992
393.85	565.7088
393.9	565.0992
393.95	564.7944
394	564.4896
394.05	565.0992
394.1	564.1848
394.15	563.5752
394.2	563.5752
394.25	563.5752
394.3	563.5752
394.35	563.2704
394.4	562.9656
394.45	562.6608
394.5	562.6608
394.55	562.0512
394.6	561.7464
394.65	562.0512
394.7	562.0512
394.75	561.7464
394.8	562.0512
394.85	561.4416
394.9	561.4416
394.95	560.832
395	560.5272
395.05	560.5272
395.1	560.5272
395.15	560.2224
395.2	560.832
395.25	560.832
395.3	559.9176
395.35	560.2224
395.4	559.308
395.45	559.9176
395.5	559.308
395.55	558.6984
395.6	558.6984
395.65	558.6984
395.7	558.0888
395.75	558.6984
395.8	557.784
395.85	558.0888
395.9	557.4792
395.95	557.4792
396	557.4792
396.05	557.1744
396.1	557.4792
396.15	555.9552
396.2	556.26
396.25	556.26
396.3	555.9552
396.35	555.9552
396.4	556.26
396.45	555.6504
396.5	555.0408
396.55	555.6504
396.6	555.3456
396.65	555.0408
396.7	555.0408
396.75	554.736
396.8	553.8216
396.85	554.1264
396.9	553.8216
396.95	554.1264
397	553.5168
397.05	553.5168
397.1	553.212
397.15	553.212
397.2	552.9072
397.25	552.6024
397.3	552.9072
397.35	551.688
397.4	551.3832
397.45	551.688
397.5	551.3832
397.55	551.0784
397.6	550.4688
397.65	551.0784
397.7	550.4688
397.75	550.4688
397.8	550.164
397.85	550.164
397.9	549.8592
397.95	550.164
398	549.2496
398.05	549.5544
398.1	548.9448
398.15	548.9448
398.2	548.3352
398.25	548.3352
398.3	548.64
398.35	547.7256
398.4	547.4208
398.45	547.7256
398.5	547.4208
398.55	547.7256
398.6	546.8112
398.65	547.4208
398.7	546.8112
398.75	546.8112
398.8	546.8112
398.85	546.2016
398.9	546.2016
398.95	545.592
399	545.592
399.05	545.2872
399.1	545.592
399.15	544.9824
399.2	544.9824
399.25	544.6776
399.3	544.068
399.35	544.6776
399.4	544.6776
399.45	544.3728
399.5	544.068
399.55	544.3728
399.6	543.7632
399.65	543.1536
399.7	543.4584
399.75	543.1536
399.8	542.8488
399.85	543.1536
399.9	542.544
399.95	542.544
400	541.9344
400.05	541.3248
400.1	541.3248
400.15	541.02
400.2	540.7152
400.25	539.8008
400.3	540.4104
400.35	539.8008
400.4	539.496
400.45	538.8864
400.5	539.1912
400.55	538.8864
400.6	538.5816
400.65	538.5816
400.7	537.972
400.75	537.6672
400.8	537.6672
400.85	537.0576
400.9	537.3624
400.95	536.7528
401	536.7528
401.05	536.7528
401.1	536.448
401.15	536.1432
401.2	536.448
401.25	535.8384
401.3	535.8384
401.35	535.2288
401.4	534.924
401.45	535.5336
401.5	535.8384
401.55	535.5336
401.6	534.3144
401.65	534.0096
401.7	534.0096
401.75	534.3144
401.8	534.0096
401.85	534.3144
401.9	533.7048
401.95	534.0096
402	533.4
402.05	533.4
402.1	533.0952
402.15	533.7048
402.2	533.0952
402.25	532.1808
402.3	532.7904
402.35	532.4856
402.4	531.876
402.45	532.1808
402.5	531.876
402.55	531.876
402.6	531.5712
402.65	531.2664
402.7	531.2664
402.75	530.352
402.8	530.9616
402.85	530.352
402.9	530.352
402.95	530.0472
403	529.7424
403.05	530.0472
403.1	529.4376
403.15	529.7424
403.2	529.7424
403.25	528.828
403.3	528.828
403.35	528.2184
403.4	528.2184
403.45	527.9136
403.5	527.9136
403.55	527.6088
403.6	527.6088
403.65	527.6088
403.7	527.304
403.75	526.9992
403.8	526.6944
403.85	526.6944
403.9	526.0848
403.95	526.6944
404	526.0848
404.05	525.4752
404.1	526.0848
404.15	525.1704
404.2	525.4752
404.25	524.8656
404.3	525.4752
404.35	525.1704
404.4	524.8656
404.45	524.8656
404.5	524.8656
404.55	524.5608
404.6	523.9512
404.65	523.3416
404.7	523.0368
404.75	523.0368
404.8	523.0368
404.85	523.0368
404.9	523.0368
404.95	521.8176
405	522.1224
405.05	522.732
405.1	521.5128
405.15	521.8176
405.2	521.5128
405.25	521.5128
405.3	521.208
405.35	521.208
405.4	520.5984
405.45	520.2936
405.5	519.9888
405.55	519.9888
405.6	519.9888
405.65	519.9888
405.7	519.684
405.75	519.684
405.8	519.0744
405.85	519.3792
405.9	519.0744
405.95	519.0744
406	518.16
406.05	517.8552
406.1	517.5504
406.15	517.2456
406.2	517.2456
406.25	516.9408
406.3	516.9408
406.35	516.636
406.4	516.3312
406.45	516.636
406.5	516.0264
406.55	516.3312
406.6	515.7216
406.65	516.3312
406.7	515.4168
406.75	515.4168
406.8	516.0264
406.85	515.7216
406.9	515.7216
406.95	514.8072
407	515.4168
407.05	514.5024
407.1	514.8072
407.15	514.5024
407.2	514.1976
407.25	514.1976
407.3	514.5024
407.35	513.8928
407.4	513.8928
407.45	513.2832
407.5	513.588
407.55	512.9784
407.6	512.9784
407.65	512.9784
407.7	512.9784
407.75	512.6736
407.8	511.7592
407.85	512.3688
407.9	512.064
407.95	511.7592
408	511.7592
408.05	511.4544
408.1	511.1496
408.15	511.1496
408.2	510.8448
408.25	510.8448
408.3	510.2352
408.35	509.9304
408.4	510.2352
408.45	509.3208
408.5	509.9304
408.55	509.6256
408.6	509.016
408.65	509.016
408.7	509.016
408.75	509.016
408.8	508.1016
408.85	508.4064
408.9	508.4064
408.95	508.4064
409	508.1016
409.05	507.7968
409.1	507.492
409.15	507.7968
409.2	507.1872
409.25	507.7968
409.3	507.1872
409.35	506.8824
409.4	507.1872
409.45	506.8824
409.5	506.5776
409.55	506.5776
409.6	505.968
409.65	506.2728
409.7	505.6632
409.75	505.3584
409.8	505.3584
409.85	504.444
409.9	505.0536
409.95	504.444
410	504.444
410.05	503.8344
410.1	503.5296
410.15	503.5296
410.2	503.5296
410.25	502.92
410.3	502.92
410.35	502.0056
410.4	502.0056
410.45	502.3104
410.5	501.7008
410.55	501.0912
410.6	501.7008
410.65	501.0912
410.7	500.7864
410.75	500.7864
410.8	500.4816
410.85	501.0912
410.9	501.396
410.95	500.7864
411	500.1768
411.05	499.5672
411.1	499.872
411.15	498.9576
411.2	498.6528
411.25	498.6528
411.3	498.6528
411.35	498.6528
411.4	498.348
411.45	498.6528
411.5	498.348
411.55	497.7384
411.6	498.0432
411.65	498.0432
411.7	497.4336
411.75	497.1288
411.8	497.4336
411.85	497.1288
411.9	497.1288
411.95	497.1288
412	496.5192
412.05	496.2144
412.1	495.9096
412.15	495.9096
412.2	496.2144
412.25	495.6048
412.3	495.3
412.35	495.3
412.4	495.3
412.45	494.9952
412.5	494.6904
412.55	494.3856
412.6	493.776
412.65	493.4712
412.7	493.1664
412.75	493.4712
412.8	493.1664
412.85	492.5568
412.9	493.1664
412.95	492.5568
413	492.5568
413.05	491.9472
413.1	491.6424
413.15	491.0328
413.2	491.3376
413.25	491.3376
413.3	490.728
413.35	490.728
413.4	490.4232
413.45	490.4232
413.5	489.8136
413.55	489.204
413.6	489.5088
413.65	489.5088
413.7	489.204
413.75	488.5944
413.8	488.5944
413.85	488.8992
413.9	487.9848
413.95	488.8992
414	487.9848
414.05	487.9848
414.1	487.9848
414.15	487.9848
414.2	487.3752
414.25	487.3752
414.3	486.7656
414.35	486.7656
414.4	486.4608
414.45	486.4608
414.5	486.156
414.55	486.4608
414.6	486.156
414.65	486.156
414.7	486.156
414.75	485.5464
414.8	485.2416
414.85	484.9368
414.9	484.9368
414.95	484.632
415	484.3272
415.05	484.3272
415.1	484.0224
415.15	484.0224
415.2	483.7176
415.25	483.4128
415.3	483.4128
415.35	483.4128
415.4	483.4128
415.45	483.4128
415.5	482.8032
415.55	482.4984
415.6	482.4984
415.65	482.1936
415.7	481.584
415.75	481.8888
415.8	481.2792
415.85	481.584
415.9	480.3648
415.95	480.9744
416	480.9744
416.05	480.3648
416.1	480.3648
416.15	480.6696
416.2	480.3648
416.25	479.7552
416.3	479.4504
416.35	479.7552
416.4	480.06
416.45	479.7552
416.5	479.1456
416.55	479.1456
416.6	479.1456
416.65	478.536
416.7	478.536
416.75	478.2312
416.8	478.2312
416.85	478.2312
416.9	477.9264
416.95	477.9264
417	477.6216
417.05	477.012
417.1	477.012
417.15	477.012
417.2	476.4024
417.25	476.4024
417.3	476.7072
417.35	475.488
417.4	476.0976
417.45	475.7928
417.5	475.7928
417.55	475.1832
417.6	474.8784
417.65	475.1832
417.7	474.8784
417.75	474.5736
417.8	474.5736
417.85	474.2688
417.9	473.964
417.95	473.964
418	473.6592
418.05	473.964
418.1	473.964
418.15	473.0496
418.2	473.6592
418.25	473.0496
418.3	472.7448
418.35	472.1352
418.4	472.44
418.45	472.1352
418.5	471.8304
418.55	471.5256
418.6	471.5256
418.65	471.2208
418.7	471.2208
418.75	471.2208
418.8	470.6112
418.85	470.3064
418.9	470.0016
418.95	470.0016
419	469.6968
419.05	469.392
419.1	469.6968
419.15	468.7824
419.2	468.7824
419.25	469.392
419.3	468.4776
419.35	468.7824
419.4	468.1728
419.45	468.1728
419.5	467.5632
419.55	467.5632
419.6	467.2584
419.65	467.2584
419.7	466.6488
419.75	466.0392
419.8	466.0392
419.85	466.0392
419.9	465.7344
419.95	466.0392
420	464.5152
420.05	464.82
420.1	464.2104
420.15	464.5152
420.2	463.6008
420.25	464.2104
420.3	463.9056
420.35	463.6008
420.4	463.6008
420.45	463.6008
420.5	462.9912
420.55	463.296
420.6	463.296
420.65	462.9912
420.7	462.9912
420.75	462.3816
420.8	462.3816
420.85	461.772
420.9	461.4672
420.95	461.4672
421	461.4672
421.05	461.1624
421.1	460.5528
421.15	460.248
421.2	460.248
421.25	459.6384
421.3	459.6384
421.35	459.6384
421.4	458.724
421.45	459.0288
421.5	458.1144
421.55	458.724
421.6	458.4192
421.65	458.1144
421.7	457.5048
421.75	457.5048
421.8	457.8096
421.85	457.2
421.9	456.5904
421.95	457.2
422	456.2856
422.05	456.5904
422.1	456.8952
422.15	455.9808
422.2	455.676
422.25	455.9808
422.3	455.676
422.35	455.0664
422.4	455.3712
422.45	454.7616
422.5	454.152
422.55	454.152
422.6	454.152
422.65	453.8472
422.7	453.5424
422.75	453.5424
422.8	452.628
422.85	452.628
422.9	452.3232
422.95	452.0184
423	451.7136
423.05	451.7136
423.1	451.4088
423.15	451.4088
423.2	450.4944
423.25	451.4088
423.3	451.104
423.35	450.7992
423.4	450.4944
423.45	449.8848
423.5	449.8848
423.55	449.8848
423.6	449.2752
423.65	448.9704
423.7	448.9704
423.75	448.6656
423.8	448.3608
423.85	448.3608
423.9	448.056
423.95	448.056
424	447.4464
424.05	446.8368
424.1	447.1416
424.15	447.1416
424.2	446.8368
424.25	446.2272
424.3	446.2272
424.35	446.2272
424.4	445.6176
424.45	445.6176
424.5	445.3128
424.55	445.6176
424.6	445.3128
424.65	444.3984
424.7	444.0936
424.75	444.7032
424.8	444.0936
424.85	443.7888
424.9	443.484
424.95	443.7888
425	443.1792
425.05	443.484
425.1	442.8744
425.15	441.96
425.2	442.2648
425.25	441.6552
425.3	441.0456
425.35	441.3504
425.4	441.0456
425.45	441.0456
425.5	440.7408
425.55	440.7408
425.6	440.436
425.65	439.8264
425.7	439.8264
425.75	439.2168
425.8	438.6072
425.85	439.2168
425.9	438.912
425.95	438.6072
426	438.6072
426.05	437.9976
426.1	437.388
426.15	437.6928
426.2	437.0832
426.25	436.4736
426.3	436.4736
426.35	436.4736
426.4	436.1688
426.45	435.5592
426.5	435.2544
426.55	435.2544
426.6	435.2544
426.65	434.6448
426.7	434.34
426.75	434.0352
426.8	434.0352
426.85	433.7304
426.9	433.7304
426.95	433.4256
427	433.4256
427.05	433.1208
427.1	432.816
427.15	432.5112
427.2	432.5112
427.25	431.9016
427.3	431.9016
427.35	431.5968
427.4	431.9016
427.45	431.292
427.5	430.9872
427.55	430.9872
427.6	430.6824
427.65	430.0728
427.7	429.4632
427.75	430.0728
427.8	429.4632
427.85	429.4632
427.9	428.5488
427.95	428.244
428	428.244
428.05	428.244
428.1	427.6344
428.15	427.9392
428.2	427.3296
428.25	426.72
428.3	426.4152
428.35	426.4152
428.4	426.1104
428.45	426.1104
428.5	425.5008
428.55	425.5008
428.6	424.5864
428.65	424.5864
428.7	424.8912
428.75	424.2816
428.8	423.672
428.85	423.672
428.9	423.3672
428.95	423.0624
429	423.0624
429.05	423.0624
429.1	423.3672
429.15	422.148
429.2	421.8432
429.25	421.2336
429.3	421.5384
429.35	420.9288
429.4	421.2336
429.45	420.9288
429.5	420.624
429.55	420.3192
429.6	419.7096
429.65	420.0144
429.7	420.0144
429.75	419.7096
429.8	419.1
429.85	418.4904
429.9	418.4904
429.95	418.4904
430	418.1856
430.05	417.8808
430.1	417.2712
430.15	417.576
430.2	416.9664
430.25	416.6616
430.3	416.6616
430.35	416.3568
430.4	416.3568
430.45	415.7472
430.5	416.052
430.55	415.7472
430.6	415.7472
430.65	415.4424
430.7	414.8328
430.75	414.528
430.8	414.528
430.85	413.9184
430.9	413.6136
430.95	413.3088
431	413.6136
431.05	413.3088
431.1	413.3088
431.15	413.3088
431.2	412.6992
431.25	412.6992
431.3	412.6992
431.35	412.3944
431.4	411.7848
431.45	411.7848
431.5	411.7848
431.55	411.1752
431.6	411.1752
431.65	411.1752
431.7	410.2608
431.75	410.5656
431.8	409.956
431.85	409.956
431.9	409.956
431.95	409.6512
432	409.0416
432.05	408.7368
432.1	409.3464
432.15	409.0416
432.2	408.432
432.25	407.8224
432.3	408.1272
432.35	407.2128
432.4	408.1272
432.45	407.5176
432.5	407.5176
432.55	407.2128
432.6	406.2984
432.65	406.2984
432.7	405.9936
432.75	406.2984
432.8	405.6888
432.85	405.384
432.9	404.7744
432.95	405.0792
433	405.0792
433.05	405.0792
433.1	404.4696
433.15	404.4696
433.2	404.4696
433.25	404.4696
433.3	403.2504
433.35	404.1648
433.4	403.5552
433.45	403.5552
433.5	402.6408
433.55	402.6408
433.6	402.6408
433.65	402.9456
433.7	402.6408
433.75	402.0312
433.8	402.336
433.85	401.7264
433.9	401.7264
433.95	401.4216
434	401.1168
434.05	401.1168
434.1	400.5072
434.15	401.4216
434.2	400.5072
434.25	400.5072
434.3	399.8976
434.35	399.8976
434.4	399.5928
434.45	399.288
434.5	398.6784
434.55	398.6784
434.6	398.3736
434.65	398.3736
434.7	398.0688
434.75	397.4592
434.8	397.4592
434.85	396.8496
434.9	396.8496
434.95	396.5448
435	396.24
435.05	395.9352
435.1	395.9352
435.15	395.6304
435.2	395.6304
435.25	395.0208
435.3	395.0208
435.35	394.1064
435.4	394.4112
435.45	394.1064
435.5	393.8016
435.55	394.1064
435.6	393.4968
435.65	393.8016
435.7	393.4968
435.75	393.8016
435.8	393.192
435.85	393.192
435.9	392.8872
435.95	392.5824
436	391.9728
436.05	391.3632
436.1	392.2776
436.15	391.668
436.2	391.3632
436.25	391.0584
436.3	390.7536
436.35	391.0584
436.4	390.4488
436.45	390.144
436.5	389.8392
436.55	389.8392
436.6	389.8392
436.65	389.5344
436.7	389.2296
436.75	389.5344
436.8	388.62
436.85	388.3152
436.9	388.62
436.95	388.3152
437	388.0104
437.05	387.7056
437.1	387.7056
437.15	386.7912
437.2	386.7912
437.25	386.7912
437.3	386.4864
437.35	386.4864
437.4	386.1816
437.45	385.572
437.5	385.572
437.55	385.572
437.6	384.9624
437.65	384.9624
437.7	384.048
437.75	384.6576
437.8	384.3528
437.85	383.7432
437.9	383.1336
437.95	382.8288
438	383.4384
438.05	382.2192
438.1	382.524
438.15	382.2192
438.2	382.2192
438.25	381.6096
438.3	381.9144
438.35	381.6096
438.4	381.3048
438.45	381
438.5	381
438.55	381
438.6	380.3904
438.65	380.0856
438.7	380.3904
438.75	379.7808
438.8	379.476
438.85	380.0856
438.9	379.7808
438.95	379.476
439	379.476
439.05	379.1712
439.1	379.1712
439.15	378.5616
439.2	378.5616
439.25	378.5616
439.3	378.2568
439.35	378.5616
439.4	378.5616
439.45	378.2568
439.5	377.6472
439.55	377.6472
439.6	376.7328
439.65	377.0376
439.7	376.7328
439.75	377.3424
439.8	376.428
439.85	376.7328
439.9	376.1232
439.95	376.1232
440	375.5136
440.05	375.5136
440.1	375.5136
440.15	374.904
440.2	375.2088
440.25	375.2088
440.3	374.5992
440.35	374.5992
440.4	373.9896
440.45	373.6848
440.5	373.6848
440.55	373.0752
440.6	373.6848
440.65	373.38
440.7	373.38
440.75	373.0752
440.8	373.0752
440.85	372.4656
440.9	371.856
440.95	371.856
441	372.1608
441.05	371.2464
441.1	371.2464
441.15	371.2464
441.2	370.332
441.25	370.9416
441.3	370.6368
441.35	370.6368
441.4	370.332
441.45	369.7224
441.5	369.7224
441.55	369.7224
441.6	369.1128
441.65	369.7224
441.7	369.4176
441.75	369.1128
441.8	369.4176
441.85	368.808
441.9	369.1128
441.95	368.5032
442	368.5032
442.05	368.1984
442.1	367.8936
442.15	367.284
442.2	366.9792
442.25	367.284
442.3	366.6744
442.35	366.6744
442.4	366.6744
442.45	366.6744
442.5	366.3696
442.55	366.3696
442.6	366.0648
442.65	365.76
442.7	365.4552
442.75	365.1504
442.8	365.1504
442.85	364.8456
442.9	364.5408
442.95	365.1504
443	364.236
443.05	363.9312
443.1	363.6264
443.15	363.6264
443.2	363.6264
443.25	363.3216
443.3	363.0168
443.35	363.3216
443.4	363.3216
443.45	363.0168
443.5	362.712
443.55	362.4072
443.6	362.712
443.65	362.4072
443.7	362.1024
443.75	361.4928
443.8	361.4928
443.85	361.188
443.9	361.188
443.95	361.188
444	361.188
444.05	361.188
444.1	361.188
444.15	360.8832
444.2	360.5784
444.25	360.8832
444.3	361.188
444.35	360.5784
444.4	360.5784
444.45	360.2736
444.5	359.9688
444.55	360.5784
444.6	359.664
444.65	359.3592
444.7	359.3592
444.75	358.7496
444.8	358.4448
444.85	358.4448
444.9	358.4448
444.95	358.4448
445	357.5304
445.05	357.5304
445.1	356.9208
445.15	357.2256
445.2	356.9208
445.25	356.616
445.3	356.3112
445.35	356.3112
445.4	356.0064
445.45	355.7016
445.5	355.3968
445.55	354.7872
445.6	355.7016
445.65	355.092
445.7	355.3968
445.75	354.7872
445.8	354.1776
445.85	354.4824
445.9	353.8728
445.95	353.568
446	353.8728
446.05	353.2632
446.1	353.568
446.15	353.568
446.2	353.2632
446.25	352.6536
446.3	352.9584
446.35	353.2632
446.4	352.6536
446.45	352.3488
446.5	352.044
446.55	352.3488
446.6	352.044
446.65	352.044
446.7	351.7392
446.75	351.7392
446.8	351.4344
446.85	351.7392
446.9	351.4344
446.95	350.52
447	350.52
447.05	349.9104
447.1	350.2152
447.15	350.52
447.2	349.9104
447.25	349.6056
447.3	349.6056
447.35	348.996
447.4	348.996
447.45	348.996
447.5	348.6912
447.55	349.3008
447.6	348.996
447.65	348.0816
447.7	348.0816
447.75	348.0816
447.8	347.472
447.85	347.7768
447.9	347.472
447.95	347.472
448	347.472
448.05	347.472
448.1	346.8624
448.15	346.5576
448.2	346.5576
448.25	346.2528
448.3	346.2528
448.35	345.948
448.4	345.948
448.45	345.6432
448.5	345.3384
448.55	345.3384
448.6	345.6432
448.65	345.3384
448.7	345.3384
448.75	345.6432
448.8	344.424
448.85	344.7288
448.9	345.0336
448.95	344.1192
449	344.1192
449.05	344.424
449.1	344.424
449.15	344.1192
449.2	343.8144
449.25	343.8144
449.3	343.8144
449.35	342.9
449.4	343.5096
449.45	342.5952
449.5	342.5952
449.55	342.5952
449.6	342.5952
449.65	341.6808
449.7	341.6808
449.75	341.9856
449.8	341.376
449.85	341.6808
449.9	341.0712
449.95	341.0712
450	340.7664
450.05	341.0712
450.1	340.7664
450.15	340.4616
450.2	339.5472
450.25	339.5472
450.3	339.2424
450.35	339.852
450.4	339.2424
450.45	338.9376
450.5	338.6328
450.55	338.6328
450.6	338.6328
450.65	338.0232
450.7	338.328
450.75	338.328
450.8	337.7184
450.85	337.4136
450.9	337.4136
450.95	337.1088
451	337.1088
451.05	337.1088
451.1	336.804
451.15	336.4992
451.2	336.1944
451.25	336.804
451.3	336.1944
451.35	335.8896
451.4	336.4992
451.45	336.4992
451.5	335.8896
451.55	335.8896
451.6	335.8896
451.65	335.28
451.7	335.5848
451.75	334.9752
451.8	334.9752
451.85	334.9752
451.9	334.9752
451.95	334.9752
452	334.6704
452.05	334.0608
452.1	333.756
452.15	334.0608
452.2	333.1464
452.25	333.1464
452.3	332.8416
452.35	332.5368
452.4	332.5368
452.45	331.9272
452.5	331.6224
452.55	331.3176
452.6	331.6224
452.65	331.0128
452.7	331.6224
452.75	331.9272
452.8	331.6224
452.85	331.0128
452.9	330.4032
452.95	330.4032
453	330.708
453.05	330.4032
453.1	330.4032
453.15	330.4032
453.2	330.4032
453.25	329.4888
453.3	329.184
453.35	329.7936
453.4	329.4888
453.45	328.8792
453.5	328.8792
453.55	328.8792
453.6	328.5744
453.65	328.5744
453.7	328.5744
453.75	328.2696
453.8	328.5744
453.85	327.66
453.9	327.9648
453.95	328.2696
454	327.3552
454.05	327.0504
454.1	327.0504
454.15	327.3552
454.2	326.7456
454.25	327.0504
454.3	326.136
454.35	326.136
454.4	326.4408
454.45	326.136
454.5	325.5264
454.55	325.2216
454.6	325.2216
454.65	325.2216
454.7	324.9168
454.75	324.9168
454.8	324.612
454.85	324.0024
454.9	324.3072
454.95	323.6976
